,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,lastfmasia,0.9212,0.2922,0.9212,0.7929,0.8175,0.7929,0.9755,0.1178,0.9755,0.8291,0.9045,0.8291,0.5,0.5462,0.5532,0.5395,0.5156,0.5419,0.5746,0.05,123454321,1.8638,0.1747,40.4316,0.0001,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,317,322,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,lastfmasia,0.9264,0.2836,0.9264,0.794,0.8771,0.794,0.9761,0.1103,0.9761,0.7952,0.9184,0.7952,0.5,0.5471,0.5621,0.539,0.5033,0.5431,0.5819,0.06,246908642,1.8679,0.181,41.4972,0.0001,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,329,307,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,lastfmasia,0.9101,0.3112,0.9101,0.7795,0.9424,0.7795,0.9778,0.1052,0.9778,0.8011,0.9724,0.8011,0.5,0.5457,0.5608,0.5349,0.5311,0.5465,0.5714,0.08,370362963,1.8807,0.1746,40.3428,0.0001,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,316,312,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,lastfmasia,0.9154,0.301,0.9154,0.804,0.8563,0.804,0.9807,0.1044,0.9807,0.825,0.8766,0.825,0.5,0.5381,0.5361,0.5369,0.5147,0.5319,0.5665,0.08,493817284,1.868,0.1865,42.5628,0.0001,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,341,331,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,lastfmasia,0.9224,0.2657,0.9224,0.7795,0.8866,0.7795,0.9737,0.1165,0.9737,0.8081,0.976,0.8081,0.5,0.5431,0.5373,0.5276,0.5162,0.5407,0.5749,0.12,617271605,1.9112,0.1738,42.5628,0.0001,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,341,331,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,lastfmasia,0.9177,0.2825,0.9177,0.7882,0.9234,0.7882,0.9802,0.1122,0.9802,0.8011,0.9981,0.8011,0.5,0.5443,0.5439,0.5454,0.5083,0.5395,0.5755,0.06,740725926,1.8698,0.1744,47.7175,0.0001,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,401,306,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,lastfmasia,0.9194,0.2895,0.9194,0.8051,0.8857,0.8051,0.9766,0.1053,0.9766,0.8063,0.9417,0.8063,0.5,0.5457,0.5431,0.5395,0.504,0.5434,0.5621,0.08,864180247,1.8647,0.1751,46.6401,0.0001,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,388,317,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,lastfmasia,0.9066,0.307,0.9066,0.7964,0.8417,0.7964,0.9772,0.1097,0.9772,0.7987,0.9793,0.7987,0.5,0.5308,0.5401,0.5188,0.5168,0.5337,0.5621,0.11,987634568,1.864,0.173,39.8988,0.0001,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,311,312,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,lastfmasia,0.927,0.2762,0.927,0.8086,0.8024,0.8086,0.9807,0.0932,0.9807,0.8133,0.9625,0.8133,0.5,0.5456,0.551,0.5287,0.5036,0.5506,0.5685,0.11,1111088889,1.8661,0.1736,39.5436,0.0001,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,307,325,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,lastfmasia,0.9294,0.2633,0.9294,0.7958,0.8232,0.7958,0.9784,0.1082,0.9784,0.7917,0.9892,0.7917,0.5,0.5439,0.5551,0.5355,0.5115,0.5428,0.5656,0.1800,1234543210,1.9317,0.1805,45.2269,0.0001,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,371,316,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
