,Dataset,Vanilla train acc,Vanilla train loss,Vanilla train f1,Vanilla test acc,Vanilla test loss,Vanilla test f1,Shadow train acc,Shadow train loss,Shadow train f1,Shadow test acc,Shadow test loss,Shadow test f1,MIA subsample rate,MIA mlp,MIA svm,MIA ranfor,MIA logi,MIA ada,MIA confidence mse,MIA confidence thr,MIA seed,Vanilla runtime per,Shadow runtime per,Epsilon,Delta,Dp,Rdp,Ldp,Norm bound,Noise scale,Sampler,Sampler batchsize,Occurance k,Cluster numparts,Saint rootnodes,Saint samplecoverage,Saint walklenth,Epochs,Shadow epochs,Num val,Num test,Layers,Hidden dims,Learning rate,Shadow learning rate,Dropout,Activation,Early stopping,Patience,Optim type
0,pubmed,0.8897,0.3175,0.8897,0.8679,0.3541,0.8679,0.9229,0.2214,0.9229,0.8442,0.446,0.8442,0.5,0.5114,0.5102,0.4952,0.5056,0.5058,0.5173,0.1,123454321,5.0616,0.1785,57.5197,0.0,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,500,443,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
1,pubmed,0.8918,0.3118,0.8918,0.8627,0.366,0.8627,0.9211,0.225,0.9211,0.8438,0.4566,0.8438,0.5,0.5045,0.5,0.5034,0.5064,0.5077,0.5156,0.3,246908642,4.9975,0.186,57.5197,0.0,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,500,444,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
2,pubmed,0.8821,0.3202,0.8821,0.8659,0.366,0.8659,0.9193,0.235,0.9193,0.842,0.4498,0.842,0.5,0.5,0.503,0.4955,0.4994,0.5021,0.5183,0.19,370362963,5.099,0.1815,57.5197,0.0,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,500,397,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
3,pubmed,0.8873,0.318,0.8873,0.8708,0.3605,0.8708,0.9209,0.2275,0.9209,0.8521,0.4308,0.8521,0.5,0.5037,0.5072,0.506,0.5088,0.5041,0.5106,0.38,493817284,4.9948,0.1887,57.5197,0.0,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,500,465,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
4,pubmed,0.8891,0.3225,0.8891,0.8553,0.3842,0.8553,0.9263,0.22,0.9263,0.8413,0.4485,0.8413,0.5,0.5135,0.5138,0.4983,0.5094,0.5077,0.5224,0.19,617271605,5.0299,0.1811,57.5197,0.0,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,500,437,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
5,pubmed,0.8891,0.3151,0.8891,0.8596,0.3573,0.8596,0.9215,0.2386,0.9215,0.8336,0.4636,0.8336,0.5,0.5058,0.5076,0.4994,0.5045,0.5114,0.5155,0.39,740725926,4.9626,0.1877,57.5197,0.0,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,500,407,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
6,pubmed,0.8864,0.3195,0.8864,0.8532,0.3916,0.8532,0.92,0.2212,0.92,0.8449,0.4299,0.8449,0.5,0.5,0.5103,0.5005,0.5026,0.5161,0.525,0.18,864180247,5.0252,0.1828,57.5197,0.0,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,500,410,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
7,pubmed,0.8861,0.3095,0.8861,0.8656,0.3595,0.8656,0.9195,0.2333,0.9195,0.8377,0.4571,0.8377,0.5,0.5022,0.5059,0.5074,0.5065,0.4997,0.5127,0.56,987634568,4.7577,0.1795,57.5197,0.0,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,500,392,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
8,pubmed,0.8922,0.3078,0.8922,0.8636,0.3631,0.8636,0.9204,0.228,0.9204,0.8487,0.4528,0.8487,0.5,0.5046,0.5074,0.499,0.5077,0.5059,0.516,0.3,1111088889,4.7992,0.1747,57.5197,0.0,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,500,439,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
9,pubmed,0.8866,0.3143,0.8866,0.8695,0.3632,0.8695,0.9195,0.2362,0.9195,0.8510,0.4223,0.8510,0.5,0.5056,0.5072,0.5010,0.5011,0.5066,0.5162,0.0400,1234543210,4.5665,0.1764,57.5197,0.0000,False,True,False,1.0,2.0,neighbor,0.4,20,30.0,5,50,3,500,398,0.1,0.45,2,256,0.002,0.001,0.5,relu,True,200,adam
